"I have nothing but sympathy for the people who are forced to work with me. I'm better now at picking out those that want to play that game with me, and those that don't.",Sympathy
"At a family's most difficult time, I want to make sure at a minimum that they have the very basic of comforts: the ability to grieve their loss privately and the knowledge that their country is grateful for their loved one's sacrifice and service.",Sympathy
"Sympathy is charming, but it does not make up for pain.",Sympathy
"Farewell, dearest friend, never to see one another any more till at the right hand of Christ.",Sympathy
"I believe that everyone can appreciate the right of a family to grieve the loss of a loved one in peace, regardless of anyone's position on the war in Iraq and Afghanistan.",Sympathy
Great grief does not of itself put an end to itself.,Sympathy
The heart forgets its sorrow and ache.,Sympathy
"I will indulge my sorrows, and give way to all the pangs and fury of despair.",Sympathy
"Pity may represent little more than the impersonal concern which prompts the mailing of a check, but true sympathy is the personal concern which demands the giving of one's soul.",Sympathy
"In any business, the more you learn, the more sympathetic you can be to other people's positions.",Sympathy
There is a joy in sorrow which none but a mourner can know.,Sympathy
Grief is only the memory of widowed affections.,Sympathy
"A crowd always thinks with its sympathy, never with its reason.",Sympathy
I was brought up to be sympathetic toward others.,Sympathy
"As Christians, our compassion is simply a response to the love that God has already shown us.",Sympathy
"Learning a foreign language, and the culture that goes with it, is one of the most useful things we can do to broaden the empathy and imaginative sympathy and cultural outlook of children.",Sympathy
"Both tears and sweat are salty, but they render a different result. Tears will get you sympathy; sweat will get you change.",Sympathy
You are 27 or 28 right? It is very tough to live at that age. When nothing is sure. I have sympathy with you.,Sympathy
"In Japanese culture, there is a belief that God is everywhere - in mountains, trees, rocks, even in our sympathy for robots or Hello Kitty toys.",Sympathy
"No one has yet realized the wealth of sympathy, the kindness and generosity hidden in the soul of a child. The effort of every true education should be to unlock that treasure.",Sympathy
"Two nations between whom there is no intercourse and no sympathy; who are as ignorant of each other's habits, thoughts, and feelings, as if they were dwellers in different zones, or inhabitants of different planets. The rich and the poor.",Sympathy
Women have no sympathy and my experience of women is almost as large as Europe.,Sympathy
Children require guidance and sympathy far more than instruction.,Sympathy
"Deliberately seek opportunities for kindness, sympathy, and patience.",Sympathy
"In grade one and two, I was definitely into heavy metal and Satanic rock music, bands that had attributes that were quote-unquote 'Satanic,' even things like the Rolling Stones with 'Their Satanic Majesties Request' and 'Sympathy for the Devil,' but also like Motley Crue and Kiss and Alice Cooper.",Sympathy
I never ask for mercy and seek no one's sympathy.,Sympathy
"In the early days of the Russian Revolution in 1917, I was completely in sympathy with it. I felt that it established a new era in the history of the modern world. I was so overwhelmed by it that, if people made any unfriendly comment, I would vigorously defend it. If people condemned the Communist party, I would speak in its defense.",Sympathy
"When you've been raised in care, rap music isn't just about guns and sexism. They're talking about real things you can hang on to, problems of identity that you have sympathy with. It's not just about the music, with rap: when I was in care, it meant a whole lot more than that.",Sympathy
"Neymar doesn't need to act - he's an excellent player, and he has everything a high-level player needs. He's one of the top five players in the world; why does he need to act? It doesn't bring him sympathy, and it's not good for him.",Sympathy
It is only after one is in trouble that one realizes how little sympathy and kindness there are in the world.,Sympathy
"I've always thought of acting as more of an exercise in empathy, which is not to be confused with sympathy. You're trying to get inside a certain emotional reality or motivational reality and try to figure out what that's about so you can represent it.",Sympathy
It appears to be a law that you cannot have a deep sympathy with both man and nature.,Sympathy
"In fiction, imaginary people become realer to us than any named celebrity glimpsed in a series of rumored events, whose causes and subtler ramifications must remain in the dark. An invented figure like Anna Karenina or Emma Bovary emerges fully into the light of understanding, which brings with it identification, sympathy and pity.",Sympathy
Autumn wins you best by this its mute appeal to sympathy for its decay.,Sympathy
Marriage must be a relation either of sympathy or of conquest.,Sympathy
"Unfair discrimination exists whether we like it or not; I wouldn't have married a gum-chewing vegetarian. Ultimately, we'll help the people we discriminate against if we try to understand more about them; genetics will lead to a world where there is a sympathy for the underdog.",Sympathy
"Pretty much all the drivers I get on with, at least to say 'Hi' and have a conversation. But when the helmet's on, you don't care who it is. You have no sympathy: someone blows an engine in front of you, if it means you gain a position, then you're smiling.",Sympathy
To all those who have suffered as a consequence of our troubled past I extend my sincere thoughts and deep sympathy. With the benefit of historical hindsight we can all see things which we would wish had been done differently or not at all.,Sympathy
"The rule of friendship means there should be mutual sympathy between them, each supplying what the other lacks and trying to benefit the other, always using friendly and sincere words.",Sympathy
"Captain Hale, alone, without sympathy or support, save that from above, on the near approach of death asked for a clergyman to attend him. It was refused. He then requested a Bible; that too was refused by his inhuman jailer.",Sympathy
The community stagnates without the impulse of the individual. The impulse dies away without the sympathy of the community.,Sympathy
"'Ninnu Kori' urges us to take a broader view of life, look past stumbling blocks, and rise above self sympathy.",Sympathy
"Kindliness and sympathy, fellowship and understanding, are always good, but best when they come from a distant corner of the world.",Sympathy
Sympathy is the first condition of criticism.,Sympathy
We must not permit our respect for the dead or our sympathy for the living to lead us into an act of injustice to the balance of the living.,Sympathy
I would rather be kept alive in the efficient if cold altruism of a large hospital than expire in a gush of warm sympathy in a small one.,Sympathy
And whoever walks a furlong without sympathy walks to his own funeral drest in his shroud.,Sympathy
"Men we shall have only as we make manhood the object of the work of the schools - intelligence, broad sympathy, knowledge of the world that was and is, and of the relation of men to it - this is the curriculum of that Higher Education which must underlie true life.",Sympathy
"Badges mean nothing in themselves, but they mark a certain achievement and they are a link between the rich and the poor. For when one girl sees a badge on a sister Scout's arm, if that girl has won the same badge, it at once awakens an interest and sympathy between them.",Sympathy
"True Scouts are the best friends of animals, for from living in the woods and wilds, and practising observation and tracking, they get to know more than other people about the ways and habits of birds and animals, and therefore they understand them and are more in sympathy with them.",Sympathy
"I am a believer in the evolutionary process, and yet I have sympathy for the friends of mine who are creationists. I don't find the positions incompatible.",Sympathy
"Any other illness, any other disease that we're faced with, there's sympathy and understanding. We get help for those. With mental illness, our go-to is to categorize them as, 'Oh, they're crazy,' to belittle the problem.",Sympathy
Men are often biased in their judgment on account of their sympathy and their interests.,Sympathy
It was no easy feat becoming Dominick Dunne. Think about it. He was the most celebrated chronicler of downtrodden socialites. He feasted on their famine with little sympathy or admiration for their formerly exalted positions. Yet somehow they invited him back.,Sympathy
"I learnt pity, sympathy, and what it was like to be at the other end of the stick. Such lessons can't be learnt in lecture halls.",Sympathy
"If I'm feeling outraged, grief, disbelief, frustration, sympathy, that gets channeled through me and into my pictures and hopefully transmitted to the viewer.",Sympathy
"Any relations in a social order will endure, if there is infused into them some of that spirit of human sympathy which qualifies life for immortality.",Sympathy
"Too often, we get attention and sympathy by being a victim. If we're invested in someone being our villain, we must love being the victim. We have to let go of both characters in the story.",Sympathy
"The knowledge that we have brother scouts working in the same uniform, to the same ends, in the same way, in all corners of the Empire, cannot but make scouts proud of their brotherhood, and cannot fail to bring them into closer sympathy.",Sympathy
"Character is made of duty and love and sympathy, and, above all, of living and working for others.",Sympathy
"I have every sympathy for writers. It's a mystery to me what they do. I can edit. I can cross out and say, 'I'm not saying that' or, 'How about we move this to here? Wouldn't that make that bit of the story better?' But where any of it comes from is beyond me. I will never write a play or a novel.",Sympathy
My impressions of the Russian Revolution can be divided into two periods. The first period was when I showed deep sympathy. My second period is one of disappointment. This change was the result of close observation on the spot.,Sympathy
"Sympathy constitutes friendship; but in love there is a sort of antipathy, or opposing passion. Each strives to be the other, and both together make up one whole.",Sympathy
All sympathy not consistent with acknowledged virtue is but disguised selfishness.,Sympathy
"Authors are not a special case, deserving of more sympathy than many other groups. We are a particular case of a general degradation of the quality of life, and we are not going to stop pointing it out, because we speak for many other groups as well.",Sympathy
Motherhood is at its best when the tender chords of sympathy have been touched.,Sympathy
"A person who has sympathy for mankind in the lump, faith in its future progress, and desire to serve the great cause of this progress, should be called not a humanist, but a humanitarian, and his creed may be designated as humanitarianism.",Sympathy
"Women are about the best lovers of nature, after all; at least of nature in her milder and more familiar forms. The feminine character, the feminine perceptions, intuitions, delicacy, sympathy, quickness, are more responsive to natural forms and influences than is the masculine mind.",Sympathy
I didn't go to university. Didn't even finish A-levels. But I have sympathy for those who did.,Sympathy
"In documentary filmmaking, there's a tradition of telling stories about victims. We often do that from a very patronizing place, but mostly we do it from a very selfish place, to reassure ourselves that our lives are in sympathy and solidarity with the victims.",Sympathy
"There is something terribly morbid in the modern sympathy with pain. One should sympathise with the colour, the beauty, the joy of life. The less said about life's sores the better.",Sympathy
September 11th was a moment when America had the sympathy of the world.,Sympathy
Tribes don't need Congressmembers' sympathy. What tribes need is for us to properly exercise our duty.,Sympathy
"If the terrorists have the sympathy of people, it's much harder to find them. So we need people on our side, and that leads us to be responsible leaders of the world, show some concern with the problems.",Sympathy
"Moreover, Hispanics' sympathy for big government represents a cultural predilection as well as an economic one.",Sympathy
I feel sympathy for the working class lad. I've always championed about ticket prices and try to equate that to people's salaries.,Sympathy
"I have several close friends who are insomniacs. Over the years, I've heard their stories about being up in the middle of the night, completely awake. I see them yawn at 11 A.M. and know that, regardless of what they are doing, they'd probably rather be in bed sleeping. I've always had sympathy for them, but I've never really understood it.",Sympathy
"Our late Leader, Dr. Sun Yat-sen, with his universal sympathy for all oppressed and his profound understanding of Jesus' revolutionary spirit of love and sacrifice, carried on his revolutionary work for forty years and brought about at last the liberation of the Chinese people.",Sympathy
"Good characters don't believe they're bad. As long as you as an actor believe in them and try to understand them, it's not hard to have empathy and sympathy.",Sympathy
I like movies that make you semi fall in love with the villain so you have sympathy for him.,Sympathy
"My upbringing has given me sympathy for the idea of isolation and what it is to be a new person in the room, where everyone else has some amount of familiarity and comfort.",Sympathy
"Children, even infants, are capable of sympathy. But only after adolescence are we capable of compassion.",Sympathy
The true humanist maintains a just balance between sympathy and selection.,Sympathy
"The American people want something terse, forcible, picturesque, striking - something that will arrest their attention, enlist their sympathy, arouse their indignation, stimulate their imagination, convince their reason, awaken their conscience.",Sympathy
"Pierre Curie came to see me and showed a simple and sincere sympathy with my student life. Soon he caught the habit of speaking to me of his dream of an existence consecrated entirely to scientific research, and he asked me to share that life.",Sympathy
"If you want to devote yourself to the arts, you'd better do it strictly from passion, because there is zero guarantee that you'll get anywhere. The hardest thing is dealing with business people who have nothing to do with your art. They could care less that you're up at 4:30 in the morning writing a joke. Don't expect any sympathy from anybody.",Sympathy
"This circus that's advertised to show and furnish a little amusement for us heathens is owned by a woman, one whose pluck catches my sympathy every time.",Sympathy
"The professional must learn to be moved and touched emotionally, yet at the same time stand back objectively: I've seen a lot of damage done by tea and sympathy.",Sympathy
"Sympathy is one of the principles most widely rooted in our nature: we rejoice to see ourselves reflected in another; and, perversely enough, we sometimes have a secret pleasure in seeing the sin which dwells in ourselves existing under a deformed and monstrous aspect in another.",Sympathy
"When our bodies are sick and people extend their sympathy, bring us soup, offer up solutions. When our minds are sick, people tend to shy away from you, be afraid, or call you outright crazy. I'm fascinated by the way society and individuals view mental illness, and most of my shorts comment on that.",Sympathy
"When you're successful, people have no sympathy. Nobody wants to catch the tears of a millionaire.",Sympathy
You develop a sympathy for all human beings when you travel a lot.,Sympathy
"I tend to foster drama via bleakness. If I want the reader to feel sympathy for a character, I cleave the character in half, on his birthday. And then it starts raining. And he's made of sugar.",Sympathy
Sympathy is something that shouldn't be bestowed upon the Yankees. Apparently it angers them.,Sympathy
"Women ought to feel a peculiar sympathy in the colored man's wrong, for, like him, she has been accused of mental inferiority, and denied the privileges of a liberal education.",Sympathy
"There should be a sympathy with freedom, a desire to give it scope, founded not upon visionary ideas, but upon the long experience of many generations within the shores of this happy isle, that in freedom you lay the firmest foundations both of loyalty and order.",Sympathy
I have a strong sympathy for all women who have struggled and suffered.,Sympathy
I'm not looking for sympathy at all.,Sympathy
"I take people very seriously. People are all I take seriously, in fact. Therefore, I have nothing but sympathy for how people behave - and nothing but laughter to console them with.",Sympathy
Having a baby is a disaster for your career. I don't think there's any sympathy.,Sympathy
"I want the municipality to be a helping hand to the man with a desire of sympathy, to help the fallen when it is not in their power to help themselves.",Sympathy
I am the son of a small and far-away nation and the other laureates have all come from different countries from all over the world and we all were equally received here with signs of sympathy.,Sympathy
"As human beings, we all have reasons for our behavior. There may be people who have certain physiological issues that dictate why they make certain choices. On the whole, though, I think we're dictated by our structure, our past, our environment, our culture. So once you understand the patterns that shape a person, how can you not find sympathy?",Sympathy
"In Shakespeare, unique individuals repudiate the stereotypes demanded by the structure of the play: Shylock commands our sympathy, Barnardine refuses to be hanged. Individuals trump the category.",Sympathy
"Obviously, Jay-Z is one of the greatest entertainers of the world today. Not only is he a remarkable rhetorical genius, he's also a man of deep sympathy and empathy for those who are lost and vulnerable, but especially under-educated youth of all cultures and stripes.",Sympathy
"One might expect that the families of murder victims would be showered with sympathy and support, embraced by their communities. But in reality they are far more likely to feel isolated, fearful, and ashamed, overwhelmed by grief and guilt, angry at the criminal-justice system, and shunned by their old friends.",Sympathy
I have to have a character worth caring about. I tend not to start writing books about people I don't have a lot of sympathy for because I'm just going to be with them too long.,Sympathy
"You can't have empathy for somebody that's gone through something you haven't - because, definitionally, you can't. But you can feel for them and have sympathy for them. And that's what this country needs to practice more. It's about realizing that you do come from a different place.",Sympathy
"We do not learn by inference and deduction and the application of mathematics to philosophy, but by direct intercourse and sympathy.",Sympathy
"I can't understand why someone wouldn't have a degree of sympathy for people that had to flee their country, travel to try and find their home somewhere, and nobody wants them. How could you not be a little bit sympathetic?",Sympathy
"I have sympathy for young people, for their growing pains, but I balk when these growing pains are pushed into the foreground, when you make these young people the only vehicles of life's wisdom.",Sympathy
"We all have to announce our full solidarity with the struggle of those seeking freedom and justice in Syria, and translate this sympathy into a clear political vision that supports a peaceful transition to a democratic system of rule that reflects the demands of the Syrian people for freedom.",Sympathy
Nobody in football wants to receive sympathy.,Sympathy
"It's no good being nice and young and naive. There's no good in that at all. You've got to do it all yourself, and you've gotta learn quick. And you can't look for sympathy either.",Sympathy
"Jamal Khashoggi was a Muslim Brotherhood operative, and so I don't really feel sympathy for him.",Sympathy
"I damaged my health during 'Les Mis,' which I didn't want to mention in case it seemed like I was courting sympathy.",Sympathy
Interest does not tie nations together; it sometimes separates them. But sympathy and understanding does unite them.,Sympathy
I'm in total sympathy with Dick Smith's sentiments; I only wish there were grounds for saying we Australians would never tolerate such appalling treatment of refugees being carried out in our name.,Sympathy
Staying married may have long-term benefits. You can elicit much more sympathy from friends over a bad marriage than you ever can from a good divorce.,Sympathy
"I think that Jamal Khashoggi was an enemy of the state, and I don't really think that it's appropriate for American media institutions to be, you know, trying to generate sympathy. He's not a hero.",Sympathy
Sometimes you look at footballers and think they're selfish or they don't bring a good image to society. But sometimes people underestimate footballers and their capacity to have a strong opinion and sympathy for others.,Sympathy
"When Oliver Stone and Woody Allen came forward to express sympathy for Mr. Weinstein, everybody rolled their eyes at them, too.",Sympathy
"I don't really distinguish between sympathy and honesty when I'm writing. The two go together - I'm interested in inhabiting my characters, seeing the world through their eyes.",Sympathy
I don't think it's an incredibly radical premise to try and have sympathy for someone who has made a mistake.,Sympathy
Our sympathy is cold to the relation of distant misery.,Sympathy
"When we are out of sympathy with the young, then I think our work in this world is over.",Sympathy
"Sonia Gandhi and her husband have always been persons I look at with a lot of respect. Of course, one of the reasons we look at India with a lot of sympathy and enthusiasm is Sonia Gandhi. Now she is Indian, not Italian, but she will always represent a myth for Italians.",Sympathy
"Ultimately, knowing God and reading the Word, it helps with patience with people, understanding, empathy and sympathy that they might not have that I have. If God gave it to me, why not exercise it?",Sympathy
"The Who on record were dynamic. Roger Daltrey's delivery allowed vulnerability without weakness; doubt and confusion, but no plea for sympathy.",Sympathy
"If men and women are to understand each other, to enter into each other's nature with mutual sympathy, and to become capable of genuine comradeship, the foundation must be laid in youth.",Sympathy
"It's not very interesting to establish sympathy for people who, on the surface, are instantly sympathetic. I guess I'm always attracted to people who, if their lives were headlines in a newspaper, you might not be very sympathetic about them.",Sympathy
I wasn't a person to cry or point fingers or find any sympathy.,Sympathy
"Sympathy relies on a common experience. If you're clumsy, you might have sympathy for others who tend to bump into things. Empathy, on the other hand, is the ability to understand another person's feelings even if you've never experienced them yourself.",Sympathy
"I have sympathy for the people in Syria, and I do think there should be a worldwide response, but we should act cautiously.",Sympathy
"What is the meaning of 'gossip?' Doesn't it originate with sympathy, an interest in one's neighbor, degenerating into idle curiosity and love of tattling? Which is worse, this habit, or keeping one's self so absorbed intellectually as to forget the sufferings and cares of others, to lose sympathy through having too much to think about?",Sympathy
"My mother listened to all the news from the camp during the strike. She said little, especially when my father or the men who worked for him were about I remember her instinctive and unhesitating sympathy for the miners.",Sympathy
"For reasons historic, aesthetic, and political, we Jews are most attuned to the anti-Semitism of the far Right - and we find the most sympathy among our progressive allies when these are our attackers.",Sympathy
"In order that people who suffer from depression seek treatment without a second thought, the stigmas must further fall until we reach a point in time when that person with leukemia and that person with depression both receive the same level of sympathy and the same level of rigorous treatment. Both people deserve it.",Sympathy
"I have a great deal of sympathy for reluctant readers because I was one. I would do anything to avoid reading. In my case, it wasn't until I was 13 and discovered the 'Lord of the Rings' that I learned to love reading.",Sympathy
"Jewish Americans weren't just integrated, like other ethnic and religious groups. They also attracted a particular sympathy and admiration, rooted in Holocaust remembrance, affection for Israel, and a distinctive pride in the scope of their success.",Sympathy
"As far as I'm concerned, I own my dogs as I own my body. My legs are with me when I take a shower, and I feel no shame. If I were to lose one, I'd grieve, and people would send sympathy cards, but it would be my condition that evoked the sympathy, not the fate of the leg. That's like losing a dog.",Sympathy
"I believe that we must reach our brother, never toning down our fundamental oppositions, but meeting him when he asks to be met, with a reason for the faith that is in us, as well as with a loving sympathy for them as brothers.",Sympathy
I felt bad when George Bush was booed. But only briefly. My sympathy for that man has a half-life of about four seconds.,Sympathy
There is a great deal of sympathy amongst workers for the Occupy Wall Street movement. We understand their frustration.,Sympathy
"I can hardly express in words my deep feeling and sympathy for them, knowing as I do, the many serious handicaps and obstacles that will confront them in almost every walk of life.",Sympathy
"I'm not going to give a courtesy gift to a person who's going to win, and I'm not going to give a sympathy gift to a person who's going to lose.",Sympathy
"IT is mere coincidence that Cooper was born in the year which produced The Power of Sympathy and that when he died Uncle Tom's Cabin was passing through its serial stage, and yet the limits of his life mark almost exactly the first great period of American fiction.",Sympathy
Since this war began our sympathy has gone out to all the suffering people who have been dragged into it. Further hundreds of millions have become involved since I spoke at Limerick fortnight ago.,Sympathy
Sympathy with nature is part of a good person's religion.,Sympathy
More negatives write than call. It's a cheap shot for me to go on the air with the critical letters or E-mail I get because the reaction of the listeners is always an instantaneous expression of sympathy for me and contempt for the poor critic.,Sympathy
There's no greater way to gain an audience's sympathy than by being unfortunate.,Sympathy
The humanitarian lays stress almost solely upon breadth of knowledge and sympathy.,Sympathy
"California must be all American or all Chinese. We are resolved that it shall be American, and are prepared to make it so. May we not rely upon your sympathy and assistance?",Sympathy
You have to take strength from the people that love you and the people that love Barbara and the huge number of expressions of sympathy and compassion and support. That has been extremely moving.,Sympathy
"I have a theory because I was being beaten up a lot by people outside of school, it was almost like if I could make myself sick enough they'd take sympathy on me.",Sympathy
"Although I'm Australian, I find myself much more in sympathy with the Austrian version!",Sympathy
I have a lot of sympathy for young people because I realize how disturbed I was. How would I deal with life in the future? What would I do for a living?,Sympathy
"Because I select my players from a feeling that comes to me when I am with them, a certain sympathy you might call it, or a vibration that exists between us that convinces me they are right.",Sympathy
It's hard for me to think of others because I'm not particularly in sympathy with the music of this century.,Sympathy
"According to your sympathy, you will take pleasure in your own happiness or in the happiness of other people; but it is always your own happiness you seek.",Sympathy
"There's a certain amount of sympathy here for the Bush administration's problem, which is they would like to get rid of Saddam Hussein and they would like to have the Kurds autonomous.",Sympathy
Recognition of belligerency as an expression of sympathy is all very well.,Sympathy
I joined the Party definitely in 1923 after having already been in sympathy with it before.,Sympathy
But what you could perhaps do with in these days is a word of most sincere sympathy. Your movement is carried internally by so strong a truth and necessity that victory in one form or another cannot elude you for long.,Sympathy
"My guitar was loud as hell, and I had no sympathy for anybody else.",Sympathy
Actors who are lovers in real life are often incapable if playing the part of lovers to an audience. It is equally true that sympathy between actors who are not lovers may create a temporary emotion that is perfectly sincere.,Sympathy
"Many of the artists who have represented Negro life have seen only the comic, ludicrous side of it, and have lacked sympathy with and appreciation for the warm big heart that dwells within such a rough exterior.",Sympathy
This sympathy is not translated into force against the British government because it is not like the anti- apartheid movement which had a high profile here and Mandela is a more engaging figure than Yasser Arafat.,Sympathy
It was only on sympathy wave had KCR won the elections in 2014 and became the chief minister.,Sympathy
"I have a certain sympathy with politicians having lived with one. I've seen how no matter how earnest or driven or energetic they are, it's still difficult to change things. I have been encouraged to go into politics, but I don't think I could make a contribution, it suits me better to be sniping from the sidelines.",Sympathy
"Empathy is much bigger than sympathy. When the character is empathised with, that means you have succeeded as an actor. So even if it's a villain, the audiences don't hate you... they understand why you have turned into a villain.",Sympathy
I try to photograph with love and sympathy.,Sympathy
"A lot of people who end up being horrible criminals when they are adults had very abusive childhoods. You can have sympathy for that child. It does not at all, under any circumstances, diminish their responsibility for what they do.",Sympathy
My faith tells me where to go and get started and what kind of sympathy to have for people once you get there.,Sympathy
"How would you deal with it if you're 9 years old, people are telling you, 'You suck,' and they don't give sympathy? They don't feel bad for you because of who your dad is.",Sympathy
"I had a horrifying experience but what the world fails to understand is that the handicapped need no sympathy, they need to be encouraged in whatever they do.",Sympathy
"I'm not looking for sympathy. If there's other footballers addicted to gambling, then maybe me speaking about my battle might help them.",Sympathy
"People do get hurt by jellyfish, as they do by sharks and spiders, and I have great sympathy for the anguish and pain these effects may cause, but if you pay any attention to the statistics it is clear that nature is not out to get us.",Sympathy
