The true object of all human life is play. Earth is a task garden; heaven is a playground.,Life
"Mindfulness is about love and loving life. When you cultivate this love, it gives you clarity and compassion for life, and your actions happen in accordance with that.",Life
The monotony and solitude of a quiet life stimulates the creative mind.,Life
Life is something to do when you can't get to sleep.,Life
True life is lived when tiny changes occur.,Life
Maybe all one can do is hope to end up with the right regrets.,Life
"Life appears to me too short to be spent in nursing animosity, or registering wrongs.",Life
Wrong life cannot be lived rightly.,Life
"There is only one difference between a long life and a good dinner: that, in the dinner, the sweets come last.",Life
Our life always expresses the result of our dominant thoughts.,Life
"Look, I don't want to wax philosophic, but I will say that if you're alive you've got to flap your arms and legs, you've got to jump around a lot, for life is the very opposite of death, and therefore you must at very least think noisy and colorfully, or you're not alive.",Life
Life would be infinitely happier if we could only be born at the age of eighty and gradually approach eighteen.,Life
Pain and death are part of life. To reject them is to reject life itself.,Life
"Life is never fair, and perhaps it is a good thing for most of us that it is not.",Life
"Life is like a trumpet - if you don't put anything into it, you don't get anything out of it.",Life
It is often said that before you die your life passes before your eyes. It is in fact true. It's called living.,Life
Life is pleasant. Death is peaceful. It's the transition that's troublesome.,Life
"As a well-spent day brings happy sleep, so a life well spent brings happy death.",Life
"The aim of life is to live, and to live means to be aware, joyously, drunkenly, serenely, divinely aware.",Life
Fortunately analysis is not the only way to resolve inner conflicts. Life itself still remains a very effective therapist.,Life
Life comes from the earth and life returns to the earth.,Life
Life is the art of drawing sufficient conclusions from insufficient premises.,Life
All I really need to know... I learned in kindergarten.,Life
The chief danger in life is that you may take too many precautions.,Life
"Once you bring life into the world, you must protect it. We must protect it by changing the world.",Life
"The golden moments in the stream of life rush past us, and we see nothing but sand; the angels come to visit us, and we only know them when they are gone.",Life
Life is very short and what we have to do must be done in the now.,Life
"Let life happen to you. Believe me: life is in the right, always.",Life
The privilege of a lifetime is being who you are.,Life
Life is far too important a thing ever to talk seriously about.,Life
I did not direct my life. I didn't design it. I never made decisions. Things always came up and made them for me. That's what life is.,Life
I have begun to think of life as a series of ripples widening out from an original center.,Life
My life is my message.,Life
Not a shred of evidence exists in favor of the idea that life is serious.,Life
Our entire life - consists ultimately in accepting ourselves as we are.,Life
"What we think determines what happens to us, so if we want to change our lives, we need to stretch our minds.",Life
"Life is a tide; float on it. Go down with it and go up with it, but be detached. Then it is not difficult.",Life
Each day is the scholar of yesterday.,Life
"Life is a culmination of the past, an awareness of the present, an indication of a future beyond knowledge, the quality that gives a touch of divinity to matter.",Life
Life is a work in progress.,Life
Life does not cease to be funny when people die any more than it ceases to be serious when people laugh.,Life
The most exhausting thing in life is being insincere.,Life
Life is half spent before we know what it is.,Life
The shoe that fits one person pinches another; there is no recipe for living that suits all cases.,Life
"While we are postponing, life speeds by.",Life
"Begin at once to live, and count each separate day as a separate life.",Life
Life is a DNA software system.,Life
You can preach a better sermon with your life than with your lips.,Life
The hardest years in life are those between ten and seventy.,Life
"In this world, with thy earthly life, thou art under heaven, stars, and elements, also under hell and devils; all ruleth in thee, and over thee.",Life
I love life because what more is there?,Life
"The Wine of Life keeps oozing drop by drop, The Leaves of Life keep falling one by one.",Life
The whole secret of life is to be interested in one thing profoundly and in a thousand things well.,Life
"If you love life, don't waste time, for time is what life is made up of.",Life
"The main facts in human life are five: birth, food, sleep, love and death.",Life
Remember when life's path is steep to keep your mind even.,Life
"With the past, I have nothing to do; nor with the future. I live now.",Life
What we play is life.,Life
Beware the barrenness of a busy life.,Life
Life itself is the most wonderful fairy tale.,Life
"Life is not an exact science, it is an art.",Life
"A man sooner or later discovers that he is the master-gardener of his soul, the director of his life.",Life
"My formula for living is quite simple. I get up in the morning and I go to bed at night. In between, I occupy myself as best I can.",Life
"I want to live my life, not record it.",Life
The man who has no inner-life is a slave to his surroundings.,Life
I am I plus my circumstances.,Life
"The quality, not the longevity, of one's life is what is important.",Life
To be able to look back upon one's past life with satisfaction is to live twice.,Life
The best path through life is the highway.,Life
Life is a moderately good play with a badly written third act.,Life
To live is so startling it leaves little time for anything else.,Life
To live is to think.,Life
Life is made up of marble and mud.,Life
Life is too short to work so hard.,Life
Life leaps like a geyser for those who drill through the rock of inertia.,Life
"A chain is no stronger than its weakest link, and life is after all a chain.",Life
Life itself is the proper binge.,Life
Life is largely a matter of expectation.,Life
"If life had a second edition, how I would correct the proofs.",Life
"To affect the quality of the day, that is the highest of arts.",Life
No man is a failure who is enjoying life.,Life
An aim in life is the only fortune worth finding.,Life
"What is important in life is life, and not the result of life.",Life
I have a simple philosophy: Fill what's empty. Empty what's full. Scratch where it itches.,Life
Life will always be to a large extent what we ourselves make it.,Life
"To live is like to love - all reason is against it, and all healthy instinct for it.",Life
Life is a great sunrise. I do not see why death should not be an even greater one.,Life
"Kindness, I've discovered, is everything in life.",Life
Nothing is more precious than life... especially the life of your child.,Life
Most people have never learned that one of the main aims in life is to enjoy it.,Life
Life must be lived as play.,Life
People living deeply have no fear of death.,Life
That it will never come again is what makes life sweet.,Life
"When we remember we are all mad, the mysteries disappear and life stands explained.",Life
"Life is painting a picture, not doing a sum.",Life
"Life is like dancing. If we have a big floor, many people will dance. Some will get angry when the rhythm changes. But life is changing all the time.",Life
I don't believe people are looking for the meaning of life as much as they are looking for the experience of being alive.,Life
Life is much shorter than I imagined it to be.,Life
"For the happiest life, days should be rigorously planned, nights left open to chance.",Life
With renunciation life begins.,Life
Life loves the liver of it.,Life
To know nothing is the happiest life.,Life
The less routine the more life.,Life
"Any life is made up of a single moment, the moment in which a man finds out, once and for all, who he is.",Life
"Variety's the very spice of life, That gives it all its flavor.",Life
Character develops itself in the stream of life.,Life
My life is every moment of my life. It is not a culmination of the past.,Life
"Our business in life is not to succeed, but to continue to fail in good spirits.",Life
There is just one life for each of us: our own.,Life
Take care of your life and the Lord will take care of your death.,Life
Life is wasted on the living.,Life
I do not regret one moment of my life.,Life
"We need to give each other the space to grow, to be ourselves, to exercise our diversity. We need to give each other space so that we may both give and receive such beautiful things as ideas, openness, dignity, joy, healing, and inclusion.",Life
"Life becomes harder for us when we live for others, but it also becomes richer and happier.",Life
There is a very fine line between loving life and being greedy for it.,Life
"I look back on my life like a good day's work, it was done and I am satisfied with it.",Life
I take a simple view of life. It is keep your eyes open and get on with it.,Life
"Who will tell whether one happy moment of love or the joy of breathing or walking on a bright morning and smelling the fresh air, is not worth all the suffering and effort which life implies.",Life
Life is a horizontal fall.,Life
"Vaccines are the most cost-effective health care interventions there are. A dollar spent on a childhood vaccination not only helps save a life, but greatly reduces spending on future healthcare.",Life
"The aim of medicine is to prevent disease and prolong life, the ideal of medicine is to eliminate the need of a physician.",Life
"Tell me, what is it you plan to do with your one wild and precious life?",Life
Why be negative when you can enjoy life and be positive? That's something I learned over the years.,Life
It is not the years in your life but the life in your years that counts.,Life
Life's under no obligation to give us what we expect.,Life
Life is full of surprises.,Life
"Music is love, love is music, music is life, and I love my life. Thank you and good night.",Life
"If you look at life with any honesty and intelligence, it's clear that human nature is dark, vile, selfish, and despondent. But I also see a force in human nature, namely grace, that sometimes works against our natural moral entropy.",Life
"I suppose there are a lot of reasons to be jaded or sarcastic or bitter in life, but I hang on to the reasons why life is beautiful.",Life
"We can't avoid age. However, we can avoid some aging. Continue to do things. Be active. Life is fantastic in the way it adjusts to demands; if you use your muscles and mind, they stay there much longer.",Life
"Economics is everywhere, and understanding economics can help you make better decisions and lead a happier life.",Life
"Yes, you can lose somebody overnight, yes, your whole life can be turned upside down. Life is short. It can come and go like a feather in the wind.",Life
"The difference between life and the movies is that a script has to make sense, and life doesn't.",Life
"If you stay true to yourself and true to your vision and your own values, you can power through and make an impact on modern life.",Life
"As I enter a new phase of life and my circle broadens, I start learning new things.",Life
The secret to life is finding joy in ordinary things. I'm interested in happiness.,Life
"In every aspect of life, have a game plan, and then do your best to achieve it.",Life
"Life is all about sharing. If we are good at something, pass it on. That is the pleasure I get from teaching - whether it is television or books. We should all share.",Life
"I enjoy life, and I think that's important. Life is so fragile and so fleeting, and it's over in a minute, and you've just got to grab it and do everything and not worry about it.",Life
I think suicide is the most perfect thing you can do in life.,Life
My parents said that sitting at home playing video games all day won't bring you anywhere in life.,Life
"The Special Olympics motto, 'Let me win, but if I cannot win, let me be brave in the attempt,' really speaks to me because it embodies exactly what I have pursued in my life. Really, that's all any of us can hope for - a chance to be brave and to pursue a dream.",Life
We don't accomplish anything in this world alone... and whatever happens is the result of the whole tapestry of one's life and all the weavings of individual threads form one to another that creates something.,Life
I will live my life full of love and full of fun. It's the only way I know how.,Life
Baseball is more than a game. It's like life played out on a field.,Life
Use plants to bring life.,Life
Life isn't a tiptoe through the tulips.,Life
"I hate imperialism. I detest colonialism. And I fear the consequences of their last bitter struggle for life. We are determined that our nation, and the world as a whole, shall not be the plaything of one small corner of the world.",Life
Life is a school of probability.,Life
"We live in a world of communication - everyone gets information about everyone else. There is universal comparison and you don't just compare yourself with the people next door, you compare yourself to people all over the world and with what is being presented as the decent, proper and dignified life. It's the crime of humiliation.",Life
"The state can be a force for good. The Rule of law is absolutely essential to a good life. God has instituted government and leaders throughout history and throughout the Biblical narrative. However, the state is growing precisely as the church is fading as a force for good, and this does not seem to be a good trend.",Life
"Life is designed to knock you down. It will knock you down time and time again, but it doesn't matter how many times you fall - it matters how many times you get back up.",Life
Try and understand what part you have to play in the world in which you live. There's more to life than you know and it's all happening out there. Discover what part you can play and then go for it.,Life
"No matter the risks we take, we always consider the end to be too soon, even though in life, more than anything else, quality should be more important than quantity.",Life
"We have a lot of people that are oppressed. We have a lot of people that aren't treated equally, aren't given equal opportunities. Police brutality is a huge thing that needs to be addressed. There are a lot of issues that need to be talked about, need to be brought to life, and we need to fix those.",Life
"Looking ahead, I believe that the underlying importance of higher education, of science, of technology, of research and scholarship to our quality of life, to the strength of our economy, to our security in many dimensions will continue to be the most important message.",Life
Don't sell yourself short because without that you can't go far in life because after sports the only thing you know is sports and you can't do anything else with that.,Life
"Life is a collage of events, really.",Life
Changing someone else's life positively changes yours for the better as well.,Life
